Date,Open,High,Low,Close,Adj Close,Volume
2018-01-09,957.4734497070312,1106.62646484375,957.1273193359375,1089.7459716796875,1089.7459716796875,6678510915
2018-01-10,1090.2490234375,1187.4832763671875,1026.01416015625,1050.455810546875,1050.455810546875,7708030448
2018-01-11,1060.7193603515625,1118.5179443359375,943.4591674804688,959.16455078125,959.16455078125,6009384523
2018-01-12,961.9550170898438,1070.0462646484375,928.8414916992188,1044.1199951171875,1044.1199951171875,4282680138
2018-01-13,1041.8812255859375,1175.0697021484375,1041.8812255859375,1145.1697998046875,1145.1697998046875,4712776933
2018-01-14,1146.0390625,1148.56494140625,1054.7891845703125,1121.2222900390625,1121.2222900390625,3971804929
2018-01-15,1119.9425048828125,1140.9500732421875,1052.43408203125,1053.3387451171875,1053.3387451171875,3898165538
2018-01-16,1053.9176025390625,1054.6915283203125,714.2058715820312,858.7529907226562,858.7529907226562,6850154823
2018-01-17,864.9877319335938,896.3495483398438,640.7827758789062,832.7859497070312,832.7859497070312,7016306915
2018-01-18,834.5841064453125,901.7456665039062,793.6353759765625,847.1184692382812,847.1184692382812,4854344700
2018-01-19,841.0201416015625,892.1331787109375,818.6200561523438,850.3273315429688,850.3273315429688,3342430481
2018-01-20,855.114501953125,955.0818481445312,855.114501953125,945.2946166992188,945.2946166992188,3253019653
2018-01-21,945.7283325195312,945.7283325195312,832.3148193359375,856.3804931640625,856.3804931640625,2756274465
2018-01-22,861.0884399414062,888.77099609375,760.3472290039062,818.5868530273438,818.5868530273438,3108763029
2018-01-23,819.3292846679688,832.0296020507812,750.48095703125,801.3561401367188,801.3561401367188,2889981233
2018-01-24,802.3701782226562,862.930419921875,784.5081787109375,854.4750366210938,854.4750366210938,3182987601
2018-01-25,858.0582275390625,888.7047729492188,827.5933837890625,852.2556762695312,852.2556762695312,3268654733
2018-01-26,849.5681762695312,868.3703002929688,801.0801391601562,849.6417236328125,849.6417236328125,2913028514
2018-01-27,850.1087036132812,903.4382934570312,839.1336059570312,891.4324340820312,891.4324340820312,2417964422
2018-01-28,895.22509765625,1012.77880859375,895.22509765625,1002.502197265625,1002.502197265625,4322415306
2018-01-29,1003.0573120117188,1011.5099487304688,944.1007690429688,955.0565185546875,955.0565185546875,3000872323
2018-01-30,956.4862670898438,957.5863037109375,854.3525390625,863.257568359375,863.257568359375,3310654391
2018-01-31,863.2252807617188,906.4086303710938,833.5347900390625,900.7007446289062,900.7007446289062,3026385361
2018-02-01,901.554443359375,928.2631225585938,787.0995483398438,828.8352661132812,828.8352661132812,4206315555
2018-02-02,828.0198364257812,828.2184448242188,606.3839721679688,734.9799194335938,734.9799194335938,5387873387
2018-02-03,737.7295532226562,796.1019287109375,680.3290405273438,773.6909790039062,773.6909790039062,2603114016
2018-02-04,774.2110595703125,777.7142944335938,647.36572265625,670.6427612304688,670.6427612304688,2408074922
2018-02-05,670.8645629882812,687.9033203125,520.0056762695312,564.4569091796875,564.4569091796875,3452915578
2018-02-06,572.3712158203125,643.2752075195312,463.4280090332031,640.6995849609375,640.6995849609375,5265586842
2018-02-07,638.5233154296875,689.84521484375,583.8845825195312,617.0576171875,617.0576171875,3175629610
2018-02-08,616.0592041015625,690.2041625976562,615.8583984375,667.0530395507812,667.0530395507812,3024624757
2018-02-09,667.6019287109375,722.6387939453125,643.7884521484375,722.525146484375,722.525146484375,2040235455
2018-02-10,721.38232421875,749.938720703125,674.8770141601562,703.3556518554688,703.3556518554688,2395593925
2018-02-11,702.4344482421875,702.4344482421875,644.3406982421875,665.028564453125,665.028564453125,2029918459
2018-02-12,667.3534545898438,712.491455078125,667.1900634765625,706.3232421875,706.3232421875,1824091481
2018-02-13,706.7997436523438,708.066162109375,672.8665161132812,684.364013671875,684.364013671875,1685021495
2018-02-14,683.5713500976562,743.343505859375,683.460693359375,740.8045043945312,740.8045043945312,2260664192
2018-02-15,740.9384765625,762.4122924804688,731.6985473632812,749.5208740234375,749.5208740234375,2319894485
2018-02-16,747.7689819335938,757.8819580078125,732.5203857421875,761.1527709960938,761.1527709960938,1910076569
2018-02-17,761.58642578125,787.2591552734375,758.3668212890625,785.2599487304688,785.2599487304688,2036050031
2018-02-18,784.6424560546875,792.368408203125,737.9645385742188,744.4371948242188,744.4371948242188,2068560238
2018-02-19,742.6218872070312,772.5877075195312,742.290771484375,761.3042602539062,761.3042602539062,1749491776
2018-02-20,761.0639038085938,780.8955688476562,723.9188842773438,725.9371948242188,725.9371948242188,2063612804
2018-02-21,724.9351196289062,739.6035766601562,675.85888671875,692.2151489257812,692.2151489257812,2061837218
2018-02-22,691.6377563476562,713.8761596679688,650.9878540039062,659.5090942382812,659.5090942382812,1744722148
2018-02-23,658.48681640625,720.8181762695312,645.0701904296875,702.9927978515625,702.9927978515625,1899308628
2018-02-24,700.8809814453125,715.4730224609375,665.8667602539062,683.7346801757812,683.7346801757812,1567217089
2018-02-25,682.8756103515625,694.0095825195312,668.983154296875,687.5640869140625,687.5640869140625,1340408562
2018-02-26,687.9450073242188,715.0682373046875,683.5339965820312,706.0139770507812,706.0139770507812,1660423942
2018-02-27,706.86669921875,726.7161254882812,702.7857055664062,718.3583984375,718.3583984375,1680009841
2018-02-28,718.0877075195312,728.2833862304688,701.32373046875,701.5578002929688,701.5578002929688,1611140305
2018-03-01,702.2247924804688,717.85205078125,699.1546630859375,710.7815551757812,710.7815551757812,1522712033
2018-03-02,710.4262084960938,714.186279296875,691.5641479492188,695.6669921875,695.6669921875,1538053071
2018-03-03,695.5516967773438,705.0856323242188,694.33056640625,695.968994140625,695.968994140625,1379694718
2018-03-04,695.1254272460938,702.7366333007812,682.2116088867188,703.6437377929688,703.6437377929688,1378533708
2018-03-05,703.7801513671875,706.4479370117188,691.781494140625,692.026611328125,692.026611328125,1538983450
2018-03-06,692.1343994140625,692.1905517578125,652.8543090820312,658.0354614257812,658.0354614257812,1565098632
2018-03-07,657.4877319335938,665.1148071289062,586.2559204101562,606.5836791992188,606.5836791992188,1752815973
2018-03-08,606.3734130859375,624.9632568359375,565.4853515625,572.6094970703125,572.6094970703125,1537293835
2018-03-09,570.659912109375,592.5689086914062,526.2317504882812,592.3738403320312,592.3738403320312,1814725643
2018-03-10,593.384765625,607.9081420898438,554.81103515625,558.2202758789062,558.2202758789062,1245802519
2018-03-11,556.9378662109375,597.7020263671875,542.9686889648438,587.6982421875,587.6982421875,1269645811
2018-03-12,588.565185546875,603.1304931640625,553.9262084960938,567.2159423828125,567.2159423828125,1430539744
2018-03-13,565.8558959960938,578.7666015625,550.9042358398438,557.4332275390625,557.4332275390625,1150617232
2018-03-14,557.74951171875,566.715576171875,480.4302062988281,496.4368896484375,496.4368896484375,1463197026
2018-03-15,496.8797302246094,503.256591796875,468.2112121582031,496.7528076171875,496.7528076171875,1438696597
2018-03-16,497.13800048828125,507.63116455078125,477.8977355957031,489.6769104003906,489.6769104003906,1153536271
2018-03-17,489.6866455078125,495.7687072753906,446.891845703125,449.8893127441406,449.8893127441406,1031830429
2018-03-18,448.96234130859375,448.96234130859375,374.4510498046875,438.6351623535156,438.6351623535156,2186889173
2018-03-19,445.1351623535156,452.7092590332031,422.22283935546875,451.3018798828125,451.3018798828125,1659200726
2018-03-20,451.2986145019531,463.233154296875,422.40374755859375,454.9481506347656,454.9481506347656,1497248306
2018-03-21,456.51995849609375,480.8407897949219,448.6773986816406,455.0279541015625,455.0279541015625,1442908073
2018-03-22,455.3284912109375,467.4754943847656,425.0337219238281,437.9631652832031,437.9631652832031,1236273609
2018-03-23,438.0946350097656,438.1734924316406,415.5863037109375,436.9031066894531,436.9031066894531,1292486399
2018-03-24,439.29400634765625,441.5691223144531,425.94122314453125,426.2319030761719,426.2319030761719,1052554436
2018-03-25,423.20703125,433.3368225097656,417.50384521484375,424.45513916015625,424.45513916015625,931970570
2018-03-26,424.45513916015625,425.8041076660156,377.8027648925781,393.3453674316406,393.3453674316406,1315735389
2018-03-27,393.0555419921875,394.80963134765625,362.73358154296875,362.7919616699219,362.7919616699219,1304054137
2018-03-28,362.9330139160156,376.15863037109375,358.3831481933594,362.5042724609375,362.5042724609375,1229940677
2018-03-29,363.963134765625,366.0087585449219,313.6435852050781,313.7441101074219,313.7441101074219,1601552606
2018-03-30,313.6929016113281,332.653564453125,299.4095153808594,320.302734375,320.302734375,1524332480
2018-03-31,320.5941162109375,339.63800048828125,318.9294738769531,321.7734069824219,321.7734069824219,1074523172
2018-04-01,322.4202575683594,325.0775146484375,295.27227783203125,308.3227844238281,308.3227844238281,1020898350
2018-04-02,308.3974914550781,320.33966064453125,306.5624694824219,314.3455505371094,314.3455505371094,896656608
2018-04-03,315.0671081542969,341.45721435546875,311.68792724609375,339.5723876953125,339.5723876953125,1110531837
2018-04-04,339.2400207519531,340.099365234375,305.32867431640625,309.7370910644531,309.7370910644531,1048127990
2018-04-05,309.2519836425781,316.839111328125,301.1285705566406,312.8935241699219,312.8935241699219,988471639
2018-04-06,312.4844665527344,314.4705810546875,298.8604736328125,301.5104675292969,301.5104675292969,787481462
2018-04-07,301.58782958984375,320.0545349121094,301.2262878417969,313.748046875,313.748046875,774753691
2018-04-08,314.0973815917969,327.8153076171875,313.9825744628906,326.4123840332031,326.4123840332031,773013855
2018-04-09,326.6968078613281,349.52447509765625,317.07928466796875,323.53143310546875,323.53143310546875,1200186732
2018-04-10,324.2498779296875,336.587890625,319.5254211425781,335.1209411621094,335.1209411621094,967559259
2018-04-11,335.75274658203125,348.0517578125,333.14837646484375,348.0517578125,348.0517578125,1163330639
2018-04-12,347.745361328125,399.982177734375,337.6308288574219,399.8223876953125,399.8223876953125,2043442291
2018-04-13,400.0,427.46832275390625,391.67327880859375,399.6552734375,399.6552734375,1962243426
2018-04-14,399.529541015625,415.3005065917969,396.0410461425781,406.7467041015625,406.7467041015625,1232119341
2018-04-15,407.88385009765625,431.1913146972656,407.88385009765625,431.1913146972656,431.1913146972656,1399797246
2018-04-16,431.4929504394531,433.0390930175781,403.8182067871094,412.78125,412.78125,1420479664
2018-04-17,412.77960205078125,419.390380859375,406.309326171875,406.5104064941406,406.5104064941406,1422973030
2018-04-18,406.8458557128906,424.2138977050781,406.66534423828125,424.0033874511719,424.0033874511719,1424367805
2018-04-19,423.3966369628906,460.1644592285156,422.7696838378906,460.1644592285156,460.1644592285156,1828757708
2018-04-20,460.24554443359375,503.5935363769531,454.1116943359375,501.1541748046875,501.1541748046875,2319282071
2018-04-21,501.386962890625,506.1761474609375,470.9018249511719,492.7519226074219,492.7519226074219,2126371506
2018-04-22,493.3412170410156,521.5424194335938,483.3705139160156,506.7307434082031,506.7307434082031,1977077862
2018-04-23,506.192138671875,529.2144165039062,506.1822204589844,526.3335571289062,526.3335571289062,1955136042
2018-04-24,527.0298461914062,579.5250244140625,527.2457885742188,578.7496337890625,578.7496337890625,2927312926
2018-04-25,577.8538818359375,578.0428466796875,493.1087646484375,505.7243957519531,505.7243957519531,3464656120
2018-04-26,507.9127197265625,547.7213745117188,496.2673645019531,547.4141235351562,547.4141235351562,2464494536
2018-04-27,546.8359985351562,567.4133911132812,533.5026245117188,533.5026245117188,533.5026245117188,2142257520
2018-04-28,531.5352783203125,570.1204223632812,531.5352783203125,563.7186279296875,563.7186279296875,2058591662
2018-04-29,563.91162109375,575.3264770507812,552.8636474609375,568.2429809570312,568.2429809570312,2260628452
2018-04-30,568.9688720703125,572.591552734375,551.5126953125,554.6187744140625,554.6187744140625,2362033307
2018-05-01,555.0650024414062,562.37744140625,528.0708618164062,561.8123168945312,561.8123168945312,2234328714
2018-05-02,562.1976928710938,576.2921142578125,556.3223876953125,575.0200805664062,575.0200805664062,2361732177
2018-05-03,574.5531616210938,654.435546875,574.6492919921875,650.2694702148438,650.2694702148438,3512629216
2018-05-04,647.9605102539062,671.916015625,636.587646484375,656.9861450195312,656.9861450195312,2954850350
2018-05-05,656.1156005859375,691.9677124023438,655.8262329101562,682.4887084960938,682.4887084960938,2538083292
2018-05-06,682.4619750976562,698.324951171875,639.6412353515625,662.8553466796875,662.8553466796875,2598151132
2018-05-07,663.7153930664062,665.3494873046875,595.9368896484375,631.6307373046875,631.6307373046875,3616961421
2018-05-08,632.7067260742188,649.3198852539062,613.7815551757812,634.4122314453125,634.4122314453125,2461017935
2018-05-09,634.4501342773438,640.4122924804688,606.2031860351562,635.0455932617188,635.0455932617188,2429402397
2018-05-10,635.3021850585938,646.71728515625,609.9244384765625,610.5414428710938,610.5414428710938,2307714923
2018-05-11,610.31982421875,618.9443359375,560.8984985351562,569.0722045898438,569.0722045898438,2755049405
2018-05-12,569.3158569335938,578.9742431640625,539.3284301757812,574.4833374023438,574.4833374023438,2234533579
2018-05-13,575.4270629882812,620.7083740234375,565.4990844726562,613.7014770507812,613.7014770507812,1976656707
2018-05-14,613.0630493164062,622.4169311523438,582.1065673828125,612.3629760742188,612.3629760742188,2518952235
2018-05-15,612.86083984375,620.1141357421875,593.309326171875,599.8231201171875,599.8231201171875,2134938189
2018-05-16,599.1597290039062,603.1422729492188,577.2017211914062,598.586181640625,598.586181640625,2096283481
2018-05-17,599.9983520507812,607.789794921875,567.1929931640625,570.5802001953125,570.5802001953125,1993909495
2018-05-18,570.1094360351562,590.2598876953125,562.5023193359375,589.6959838867188,589.6959838867188,1958165632
2018-05-19,590.2947387695312,607.7095336914062,583.2620239257812,591.532958984375,591.532958984375,1716815246
2018-05-20,592.7158813476562,615.1746826171875,588.25390625,608.0484619140625,608.0484619140625,1833327735
2018-05-21,609.5988159179688,613.4567260742188,588.4051513671875,593.2145385742188,593.2145385742188,1701170822
2018-05-22,594.0255737304688,594.5513305664062,546.6185913085938,549.6784057617188,549.6784057617188,1892795221
2018-05-23,548.76953125,553.12451171875,490.6671447753906,498.4072265625,498.4072265625,2558228617
2018-05-24,499.21942138671875,521.7099609375,475.0669250488281,513.3990478515625,513.3990478515625,2381281379
2018-05-25,513.7275390625,527.3741455078125,494.0978698730469,503.63433837890625,503.63433837890625,1811948443
2018-05-26,504.2283630371094,520.3218994140625,500.8686828613281,504.10302734375,504.10302734375,1454334791
2018-05-27,505.1673889160156,506.7193298339844,481.8233337402344,489.9623718261719,489.9623718261719,1530450048
2018-05-28,490.2848815917969,491.71917724609375,440.8670349121094,443.94012451171875,443.94012451171875,2027615361
2018-05-29,444.0364990234375,496.1969909667969,443.998291015625,490.10748291015625,490.10748291015625,2020475118
2018-05-30,491.3575134277344,505.40472412109375,467.98028564453125,479.8405456542969,479.8405456542969,1761250256
2018-05-31,478.9032897949219,501.531494140625,477.840087890625,494.1783142089844,494.1783142089844,1698211994
2018-06-01,495.056884765625,504.3172912597656,487.0152587890625,497.4640197753906,497.4640197753906,1668859389
2018-06-02,497.7950439453125,512.0729370117188,495.13037109375,507.55401611328125,507.55401611328125,1612684405
2018-06-03,507.0831604003906,535.6029052734375,507.0831604003906,530.0265502929688,530.0265502929688,1570846919
2018-06-04,530.9763793945312,533.8948364257812,499.27044677734375,506.91143798828125,506.91143798828125,1627141405
2018-06-05,507.2713317871094,521.30126953125,497.1181640625,519.6170654296875,519.6170654296875,1572803984
2018-06-06,520.4349365234375,519.6627197265625,506.7085876464844,515.42919921875,515.42919921875,1491238686
2018-06-07,515.9071044921875,522.2886962890625,510.03900146484375,513.2618408203125,513.2618408203125,1594555196
2018-06-08,513.4789428710938,515.7666625976562,506.4566345214844,510.8592834472656,510.8592834472656,1391959857
2018-06-09,510.7131042480469,517.2386474609375,507.8718566894531,507.8718566894531,507.8718566894531,1291271419
2018-06-10,505.1376647949219,505.1376647949219,434.76220703125,446.8123474121094,446.8123474121094,1896698634
2018-06-11,445.435791015625,455.11865234375,437.22442626953125,453.04901123046875,453.04901123046875,1683901059
2018-06-12,452.5614013671875,457.20648193359375,418.2146911621094,422.9530944824219,422.9530944824219,1645322264
2018-06-13,423.953369140625,427.29864501953125,389.51458740234375,404.58734130859375,404.58734130859375,1762523342
2018-06-14,405.33892822265625,452.3066711425781,401.9138488769531,449.5260314941406,449.5260314941406,2126492053
2018-06-15,450.164306640625,450.9168701171875,419.97845458984375,423.0240478515625,423.0240478515625,1557913287
2018-06-16,422.5157165527344,433.5513000488281,421.16912841796875,430.4660949707031,430.4660949707031,1132170201
2018-06-17,430.3092956542969,437.3576354980469,429.6097412109375,431.75567626953125,431.75567626953125,1091251847
2018-06-18,430.83685302734375,449.6303405761719,426.6545715332031,446.2043151855469,446.2043151855469,1301805789
2018-06-19,446.3178405761719,469.325927734375,443.7957763671875,464.27630615234375,464.27630615234375,1490092331
2018-06-20,464.7501220703125,466.91552734375,449.00927734375,463.21844482421875,463.21844482421875,1378846029
2018-06-21,463.3730773925781,470.14007568359375,451.2083435058594,454.5091857910156,454.5091857910156,1260079304
2018-06-22,454.36004638671875,454.24261474609375,392.0008850097656,399.67138671875,399.67138671875,1909935719
2018-06-23,400.0634765625,411.09307861328125,396.73358154296875,407.1385498046875,407.1385498046875,1416885429
2018-06-24,407.3513488769531,407.8584289550781,365.9107666015625,392.5482482910156,392.5482482910156,2136186609
2018-06-25,391.05926513671875,402.58837890625,385.4176940917969,393.4609680175781,393.4609680175781,3425891170
2018-06-26,393.8225402832031,394.23284912109375,371.5419006347656,371.5419006347656,371.5419006347656,1164629121
2018-06-27,371.0885925292969,384.3597717285156,366.0511779785156,382.60247802734375,382.60247802734375,1183999336
2018-06-28,382.5376281738281,383.71942138671875,362.9219970703125,365.2728576660156,365.2728576660156,1176848583
2018-06-29,365.46484375,378.1502990722656,350.5301513671875,373.19952392578125,373.19952392578125,1339125197
2018-06-30,373.3707275390625,392.70477294921875,373.3707275390625,389.60882568359375,389.60882568359375,1263322749
2018-07-01,389.6618957519531,391.28564453125,382.080810546875,388.6949768066406,388.6949768066406,1294511088
2018-07-02,388.614501953125,412.9007263183594,384.04998779296875,408.3736877441406,408.3736877441406,1396726763
2018-07-03,408.4071960449219,416.03955078125,396.7936096191406,398.14306640625,398.14306640625,1444326244
2018-07-04,398.1053161621094,413.56927490234375,390.1474304199219,400.8560485839844,400.8560485839844,1329361798
2018-07-05,400.8294677734375,413.29541015625,398.58367919921875,405.79248046875,405.79248046875,1564117738
2018-07-06,405.7454528808594,408.6318054199219,390.9902648925781,403.5862121582031,403.5862121582031,1385789684
2018-07-07,403.6245422363281,418.6121826171875,397.47637939453125,418.6121826171875,418.6121826171875,1156543264
2018-07-08,418.9595642089844,428.4367980957031,415.88641357421875,416.2360534667969,416.2360534667969,1144209003
2018-07-09,416.0309753417969,417.7463684082031,404.301025390625,405.4797668457031,405.4797668457031,1304695420
2018-07-10,405.03741455078125,406.7330017089844,370.1151428222656,370.44769287109375,370.44769287109375,1525599004
2018-07-11,370.5252990722656,380.79168701171875,365.91156005859375,382.4892883300781,382.4892883300781,1218494103
2018-07-12,382.4755859375,382.5411376953125,362.5535888671875,368.7823791503906,368.7823791503906,1282318642
2018-07-13,369.35430908203125,379.93902587890625,369.2276611328125,371.439453125,371.439453125,1274856668
2018-07-14,371.8536376953125,376.0667419433594,369.2546081542969,373.2015380859375,373.2015380859375,1057612351
2018-07-15,373.0278015136719,388.4999084472656,371.3487243652344,385.2115173339844,385.2115173339844,1156156876
2018-07-16,385.7038879394531,410.5731506347656,382.4015808105469,410.5731506347656,410.5731506347656,1587665554
2018-07-17,410.0768737792969,436.5711364746094,401.26220703125,429.9708251953125,429.9708251953125,1963697302
2018-07-18,429.830078125,440.67718505859375,407.419921875,412.7054748535156,412.7054748535156,2036897652
2018-07-19,412.80426025390625,417.0895690917969,399.9157409667969,402.96807861328125,402.96807861328125,1775132974
2018-07-20,402.70037841796875,402.73492431640625,378.6422424316406,384.6202392578125,384.6202392578125,1554318157
2018-07-21,384.60400390625,399.4563903808594,380.41986083984375,394.6373291015625,394.6373291015625,1283760041
2018-07-22,394.6390075683594,401.8586730957031,390.6864929199219,391.56402587890625,391.56402587890625,1140292999
2018-07-23,391.3782958984375,400.3118896484375,384.7775573730469,385.60809326171875,385.60809326171875,1365891153
2018-07-24,385.8501281738281,411.05682373046875,385.3617858886719,410.3166809082031,410.3166809082031,1957990242
2018-07-25,410.7729187011719,413.3436279296875,399.58367919921875,402.5671081542969,402.5671081542969,1645037090
2018-07-26,402.4290771484375,412.3580627441406,396.4804992675781,398.520263671875,398.520263671875,1392614277
2018-07-27,398.4962158203125,405.9900207519531,393.484130859375,402.9392395019531,402.9392395019531,1487868881
2018-07-28,402.9495544433594,404.59332275390625,397.21087646484375,400.56451416015625,400.56451416015625,1314250213
2018-07-29,400.5791015625,403.5312194824219,396.9732360839844,400.2615966796875,400.2615966796875,1399699816
2018-07-30,400.4005432128906,401.64105224609375,383.06097412109375,390.53399658203125,390.53399658203125,1829793233
2018-07-31,390.67413330078125,390.5072937011719,368.3100891113281,371.2389831542969,371.2389831542969,1557867716
2018-08-01,371.2406921386719,372.53570556640625,351.99725341796875,360.78460693359375,360.78460693359375,1618984737
2018-08-02,360.835205078125,364.3981628417969,353.7451477050781,356.1683349609375,356.1683349609375,1354596461
2018-08-03,356.1217041015625,363.32525634765625,345.10699462890625,361.599365234375,361.599365234375,1489011844
2018-08-04,361.5777587890625,363.2627258300781,349.0758056640625,352.0809326171875,352.0809326171875,1267865479
2018-08-05,352.1622009277344,357.6383056640625,347.91387939453125,355.1176452636719,355.1176452636719,1208321799
2018-08-06,355.1617736816406,358.5986022949219,349.03936767578125,351.8411560058594,351.8411560058594,1198200381
2018-08-07,351.9648742675781,355.1186828613281,324.3161315917969,327.7432861328125,327.7432861328125,1576027929
2018-08-08,327.4648742675781,328.1646423339844,304.7066955566406,307.2395935058594,307.2395935058594,1736951839
2018-08-09,307.54803466796875,322.0576477050781,305.2343444824219,317.24053955078125,317.24053955078125,1402820201
